user,trd_times,total_count,B_out,C_in,out_count,in_count
U4D6561,3,501.0,1,2,500.0,1001.0
U9D8453,3,-448.0,2,1,584.2,136.2
U62E54C,3,-5.9399999999999995,2,1,6.0,0.06
UCA627D,3,0.0,1,2,15050.0,15050.0
U3F8F6A,3,-1365.0,2,1,1549.0,184.0
U2415B6,3,-5.99,2,1,6.0,0.01
UF4B0F1,3,15.0,1,2,85.0,100.0
U9BD2F1,3,9.02,1,2,2001.0,2010.02
UEC3341,3,0.0,1,2,2492.0,2492.0
U882901,3,-1.97,2,1,2.0,0.03
U9A611E,3,1000.0,1,2,0.01,1000.01
UAAAE87,3,2304.4700000000003,2,1,2831.0,5135.47
UF962FE,3,490.0,1,2,15600.0,16090.0
U6CA7E2,3,-5.84,2,1,6.0,0.16
U2E5D32,3,0.04,1,2,0.04,0.08
UE3E767,3,2292.0,1,2,469.0,2761.0
U186001,3,99.02,1,2,1.0,100.02
U2C90F1,3,120.0,1,2,4030.0,4150.0
U65FD1E,3,3416.88,0,3,0.0,3416.88
U9B6DFB,3,6.869999999999998,1,2,100.0,106.87
U871E52,3,-225.0,3,0,225.0,0.0
UB6B973,3,3024.82,0,3,0.0,3024.82
UB936A1,3,-5.53,2,1,6.0,0.47
U26B3C1,3,399.9899999999998,1,2,4700.0,5099.99
U0DDF9F,3,0.0,1,2,5300.0,5300.0
UC74402,3,2108.2,0,3,0.0,2108.2
U7E0516,3,7799.950000000001,1,2,7950.0,15749.95
U692274,3,-39.0,2,1,3508.0,3469.0
U02B893,3,200.46,0,3,0.0,200.46
U811BFD,3,0.0,1,2,2866.29,2866.29
U7A4BAD,3,2400.0,1,2,15000.0,17400.0
UAD9373,3,-0.15000000000000568,1,2,250.0,249.85
U871D4F,3,-5.970000000000001,2,1,6.0,0.03
U89385F,3,-15.58,2,1,20.0,4.42
U9DE0E4,3,5094.0,0,3,0.0,5094.0
U582463,3,8000.0,1,2,40000.0,48000.0
UBC3357,3,393.70000000000005,2,1,300.0,693.7
U33EABE,3,1400.0,0,3,0.0,1400.0
U014B58,3,215.0,1,2,5.0,220.0
U0736E3,3,229.12,1,2,133.2,362.32
U8F7751,3,2076.04,0,3,0.0,2076.04
U8889E9,3,-17930.0,2,1,31230.0,13300.0
U9F97E1,3,1000.11,0,3,0.0,1000.11
U9311DA,3,847.1099999999997,1,2,7188.0,8035.11
U19DADA,3,3849.0,2,1,10.0,3859.0
U2F1C30,3,28952.3,1,2,220.0,29172.3
U0BE6B7,3,0.02,1,2,0.02,0.04
UDC2D82,3,0.0,2,1,200.0,200.0
U25A8B9,3,-350.0,2,1,3240.0,2890.0
U7DB4ED,3,20600.1,1,2,56.9,20657.0
U6F3600,3,2145.5,1,2,21.0,2166.5
UAB7D4A,3,4609.3,1,2,120.0,4729.3
UEBDFF6,3,1.0,2,1,10.0,11.0
UE6999B,3,5900.0,0,3,0.0,5900.0
UD7187D,3,235.44,2,1,29.8,265.24
UE64A12,3,8.0,2,1,332.0,340.0
UC2404B,3,5500.0,0,3,0.0,5500.0
UAE7941,3,-288.53,3,0,288.53,0.0
UF5B31D,3,10.0,1,2,10.0,20.0
UAC6E15,3,2.87,1,2,148.0,150.87
U62601C,3,102.12,1,2,129.92,232.04
U339B52,3,6.279999999999973,1,2,693.72,700.0
U33214E,3,-2.8200000000000003,1,2,2.85,0.03
U35C3C6,3,6160.6,0,3,0.0,6160.6
U9CB664,3,-101.31999999999971,2,1,49400.0,49298.68
UAD50F4,3,0.0,2,1,346.3,346.3
UA2B67F,3,-5.95,2,1,6.0,0.05
U6CD61D,3,395.16,1,2,271.0,666.16
U1D2CA6,3,1.7763568394002505e-15,2,1,54.67,54.67
UF55DAF,3,4000.04,0,3,0.0,4000.04
U7919D0,3,-10999.47,2,1,11000.0,0.53
UAE3F8F,3,12389.91,0,3,0.0,12389.91
UBD7D68,3,21888.88,0,3,0.0,21888.88
UC8E1B5,3,90.0,2,1,10.0,100.0
UDCCC35,3,-5.890000000000001,2,1,6.0,0.11
U82A19D,3,0.3500000000003638,2,1,9899.65,9900.0
U98107E,3,316.0,1,2,2400.0,2716.0
U6450C8,3,-837.0,2,1,910.0,73.0
U4AC90F,3,0.07,1,2,0.07,0.14
U8BFA78,3,1836.33,0,3,0.0,1836.33
UD99F2A,3,0.0,1,2,10000.0,10000.0
UB26DD6,3,1300.0,0,3,0.0,1300.0
UD8C63A,3,-20.0,3,0,20.0,0.0
U782CF9,3,4.009999999999991,1,2,1380.0,1384.01
U07E542,3,3172.3599999999997,1,2,1005.0,4177.36
U029A2D,3,819.65,1,2,200.0,1019.65
U396B05,3,195.0,1,2,1325.0,1520.0
UF36E21,3,-4809.3,3,0,4809.3,0.0
U116378,3,-1.97,2,1,2.0,0.03
U357865,3,-5.96,2,1,6.0,0.04
U52D44E,3,30.599999999999994,1,2,132.72,163.32
U95CFE5,3,-5.99,2,1,6.0,0.01
UCFF478,3,-3715.1800000000003,3,0,3715.1800000000003,0.0
UE95F82,3,1.1599999999999682,2,1,818.84,820.0
U1212E1,3,1456.36,1,2,1148.74,2605.1
UD8079C,3,-9.0,2,1,10.0,1.0
UEEE903,3,-6355.0,2,1,7323.0,968.0
UBBED92,3,-1766.59,2,1,1966.59,200.0
U33C1CA,3,0.0,2,1,1469.0,1469.0
U7EB3DE,3,445.5,1,2,838.0,1283.5
U36C1C8,3,-5.0,2,1,1205.0,1200.0
U1524FF,3,-5.98,2,1,6.0,0.02
U737D08,3,943.9699999999999,2,1,139.35000000000002,1083.32
UCEA6B4,3,0.0,2,1,1138.92,1138.92
UB66F22,3,2.270000000000003,1,2,50.0,52.27
U43560D,3,55.3,1,2,10.0,65.3
UC89DBA,3,-18.0,2,1,33.0,15.0
U13B64C,3,1009.28,2,1,113.0,1122.28
U46E80E,3,125.19999999999999,2,1,374.8,500.0
U5B0443,3,0.0,2,1,12680.0,12680.0
U36BC89,3,-1.0,2,1,1.5899999999999999,0.59
U1C8C9A,3,1340.0,0,3,0.0,1340.0
U66CCBD,3,2749.0,1,2,2985.0,5734.0
U674A7E,3,-3599.2200000000003,2,1,3600.0,0.78
UC8DEC7,3,200.01,0,3,0.0,200.01
U708100,3,2775.0299999999997,0,3,0.0,2775.0299999999997
U7B2F83,3,-168.3,2,1,248.2,79.9
UFCA4E8,3,-147.18,2,1,147.8,0.62
U02440D,3,-2.7755575615628914e-17,2,1,0.41000000000000003,0.41
U1A02EA,3,-496.26,2,1,498.26,2.0
U6F65F1,3,-10000.0,2,1,10300.0,300.0
UD4D78C,3,-150.0,3,0,150.0,0.0
U459492,3,639.21,1,2,0.79,640.0
U40E567,3,-11997.0,2,1,12000.0,3.0
U0CE8BF,3,0.0,2,1,162.0,162.0
U456CEB,3,15220.52,0,3,0.0,15220.52
U6E2C1C,3,9914.0,1,2,7388.0,17302.0
UF09154,3,1469.0,0,3,0.0,1469.0
U815D33,3,2425.0,1,2,1000.0,3425.0
U739865,3,-1.0,2,1,1.01,0.01
UA92278,3,-1.0599999999999996,2,1,6.0,4.94
U006208,3,0.0,2,1,200.0,200.0
UCFBB34,3,-0.94,2,1,0.96,0.02
UF7E1B8,3,-2995.0,2,1,3005.0,10.0
UCFB0E8,3,-478.04,2,1,557.54,79.5
UE0C536,3,-667.0,2,1,4615.0,3948.0
UE15C7E,3,-382.6,3,0,382.6,0.0
U2C8D83,3,-5111.53,2,1,5111.82,0.29
U1EE277,3,5000.06,0,3,0.0,5000.06
U846B40,3,-5.0,2,1,10.0,5.0
U2BB785,3,206.0,0,3,0.0,206.0
U0B2CBB,3,2974.8,1,2,5000.0,7974.8
UD80878,3,351.6399999999999,1,2,3148.36,3500.0
UEFB909,3,-1751.0,1,2,2500.0,749.0
UD763B0,3,664.8199999999999,1,2,435.18,1100.0
U71C4CC,3,-1000.0,1,2,16000.0,15000.0
U30AAC2,3,0.0,2,1,106.3,106.3
U1988E2,3,13000.01,0,3,0.0,13000.01
U0E46EC,3,560.0,0,3,0.0,560.0
UD9C305,3,-16850.0,2,1,17150.0,300.0
U8F875B,3,0.01,1,2,268.98,268.99
UE1E61B,3,30.039999999999964,1,2,3950.0,3980.04
UC44E7A,3,-13226.69,2,1,13230.0,3.31
U93B389,3,4700.0,0,3,0.0,4700.0
U120720,3,2847.56,0,3,0.0,2847.56
U7C6825,3,2800.0,0,3,0.0,2800.0
UC5CE92,3,5000.0,0,3,0.0,5000.0
UF6F079,3,-5.99,2,1,6.0,0.01
UDF9013,3,0.020000000000000018,1,2,0.61,0.63
U1FE62E,3,-300.0,2,1,300.01,0.01
U7C8499,3,-1251.55,2,1,1252.3999999999999,0.85
U4D5FCC,3,-6865.0,2,1,15065.0,8200.0
U25AEBF,3,-3010.0,1,2,12886.0,9876.0
U5B1B8F,3,-3.0,2,1,455.61,452.61
U14BED8,3,19.799999999999997,1,2,67.62,87.42
U56CF46,3,-9730.05,2,1,9730.06,0.01
U585879,3,415.1500000000001,1,2,710.0,1125.15
U3F2C24,3,0.12000000000000455,1,2,260.74,260.86
U60A4DB,3,900.0,1,2,1600.0,2500.0
U22D78D,3,299.5,1,2,299.5,599.0
U542B59,3,-20000.0,2,1,20300.0,300.0
U898396,3,390.0,2,1,10.0,400.0
UF9B7CC,3,3995.0,1,2,3800.0,7795.0
U3AA684,3,71.84999999999991,1,2,4000.0,4071.85
UC7C665,3,1467.03,0,3,0.0,1467.03
UAF4DCE,3,0.06,1,2,225.0,225.06
UA2EF4E,3,-178.29999999999995,1,2,1985.0,1806.7
U567565,3,0.0,2,1,10.0,10.0
U3CB47A,3,0.3199999999999932,1,2,488.76,489.08
U981DC5,3,12.71,1,2,12.0,24.71
UB5386B,3,19.0,1,2,22978.0,22997.0
U6119DC,3,-5.76,2,1,6.0,0.24
U09D1AC,3,87.02999999999997,1,2,463.0,550.03
UD5DAB0,3,79.44,1,2,79.44,158.88
U9B86F1,3,-9380.0,3,0,9380.0,0.0
UA1A78A,3,0.0,1,2,10000.0,10000.0
U6D5E5C,3,130.0,1,2,139.0,269.0
U58EA4E,3,3438.7,1,2,277.66,3716.3599999999997
UBB727E,3,7000.0,0,3,0.0,7000.0
U0F0EC3,3,-6512.74,2,1,6797.74,285.0
U80BF72,3,989.25,2,1,2110.75,3100.0
U15FEB1,3,0.0,2,1,176.77,176.77
UD6F906,3,-4376.6,3,0,4376.6,0.0
UE30563,3,-5.88,2,1,6.0,0.12
U2A6BCF,3,3000.0,1,2,621.0,3621.0
U7ED2B1,3,-5.9,2,1,6.0,0.1
UC3FC41,3,2.1300000000000523,1,2,272.15,274.28000000000003
UEE7F39,3,1080.0,1,2,5800.0,6880.0
U946617,3,0.0,1,2,41680.0,41680.0
UA60E55,3,0.09,1,2,90.86,90.95
U4958CE,3,-435.6,3,0,435.6,0.0
U3881A0,3,1.0,2,1,2199.0,2200.0
U81DB22,3,0.3100000000000023,1,2,181.0,181.31
UFD948F,3,-3589.5299999999997,3,0,3589.5299999999997,0.0
U8A8CB8,3,523.0,0,3,0.0,523.0
U0E7686,3,-35473.57,2,1,35533.2,59.63
U7742DF,3,0.0,2,1,19.5,19.5
U0423FC,3,-7067.929999999993,1,2,65768.0,58700.07
UE4D69D,3,-104.32000000000001,2,1,104.4,0.08
U738141,3,223.89999999999998,2,1,76.1,300.0
U8620FE,3,310.0,1,2,1000.0,1310.0
U46EE54,3,0.0,2,1,550.12,550.12
UD4E5E8,3,-160.0,3,0,160.0,0.0
U3731FA,3,3027.0299999999997,1,2,281.0,3308.0299999999997
U9B469D,3,-543.4799999999999,2,1,573.4799999999999,30.0
UA93270,3,-487.20000000000005,3,0,487.20000000000005,0.0
UFD9B0A,3,94.7,1,2,39.0,133.7
U740D5A,3,-99.86,1,2,100.0,0.14
U7DBBA3,3,3000.0,0,3,0.0,3000.0
U2AE9EF,3,157.37,2,1,314.74,472.11
UC8286E,3,100.03999999999999,2,1,399.96000000000004,500.0
U3DFEEA,3,104.28000000000003,1,2,325.9,430.18
U0C95FB,3,6774.78,2,1,285.38,7060.16
U0E94B8,3,0.010000000000218279,1,2,5239.0,5239.01
UB6A28B,3,2280.0,1,2,2520.0,4800.0
UCA6532,3,0.01,1,2,18.81,18.82
UF6985E,3,-1266.8600000000001,2,1,1269.0,2.14
U77A049,3,0.009999999999999787,1,2,14.56,14.57
U42A521,3,-40.94,3,0,40.94,0.0
U63B69D,3,30350.17,0,3,0.0,30350.17
U7A593F,3,-425.59000000000003,3,0,425.59000000000003,0.0
U2EBF74,3,251.09,1,2,98.0,349.09000000000003
U065A5D,3,-3239.0,2,1,3239.01,0.01
U55FA31,3,100.0,1,2,3963.0,4063.0
U7DE807,3,4001.01,1,2,999.0,5000.01
U2E55D0,3,895.02,1,2,5.0,900.02
U1826F6,3,39.42000000000001,1,2,172.98,212.4
U520170,3,2310.76,1,2,60.0,2370.76
U310F26,3,-374.7800000000001,1,2,930.21,555.4300000000001
U354296,3,93.62,0,3,0.0,93.62
U4F0440,3,8497.9,1,2,1500.0,9997.9
UF2161B,3,-2291.7599999999998,2,1,2301.7,9.94
U8DA85B,3,0.0,2,1,10.0,10.0
UA9E79D,3,7.105427357601002e-15,2,1,238.9,238.9
U8F0E37,3,0.0,1,2,1012.0,1012.0
U195F57,3,350.0,1,2,3600.0,3950.0
U5FE417,3,2475.0,0,3,0.0,2475.0
UB91599,3,-1500.0,1,2,2500.0,1000.0
UED82E4,3,18.0,0,3,0.0,18.0
UAAEC10,3,446.38,1,2,63.0,509.38
U329208,3,0.03,1,2,0.07,0.1
UC518A2,3,0.0,2,1,459.0,459.0
UE288EA,3,0.0,2,1,3253.0,3253.0
UC09D86,3,5.0,1,2,100.0,105.0
UB6A481,3,-518.0,2,1,1111.56,593.56
U6321D9,3,0.24000000000000002,0,3,0.0,0.24000000000000002
UE3780F,3,-1175.0,1,2,5000.0,3825.0
UAD1617,3,0.06999999999999318,2,1,119.93,120.0
UB3722A,3,596.0,1,2,19108.0,19704.0
UF8B175,3,-7987.87,1,2,8000.0,12.13
U9DCDD2,3,2261.6200000000003,2,1,237.24,2498.86
U282295,3,35777.78000000003,1,2,344000.0,379777.78
U7D9FE0,3,0.4900000000000002,2,1,2.0,2.49
UDDC35A,3,1600.71,1,2,362.0,1962.71
UFB24BF,3,-941.73,3,0,941.73,0.0
U3352C5,3,-3.95,2,1,4.0,0.05
UF0A0A7,3,3276.01,0,3,0.0,3276.01
UFC15E0,3,0.0,1,2,3000.0,3000.0
U559136,3,1490.0,2,1,10.0,1500.0
UBE96C6,3,161027.78,0,3,0.0,161027.78
U0C9123,3,40.0,1,2,320.0,360.0
UD7E32B,3,-20000.0,2,1,40000.0,20000.0
U2A5D0C,3,2.540000000000873,1,2,56000.0,56002.54
U3C39D4,3,-38400.0,3,0,38400.0,0.0
U3382D0,3,-1.99,2,1,2.0,0.01
U639B0A,3,-2820.01,2,1,2821.01,1.0
UFA36AD,3,0.0,1,2,4999.0,4999.0
UE66514,3,19.16,1,2,2.84,22.0
U218D05,3,-13.389999999999986,2,1,190.39,177.0
UFC8796,3,2.209999999999127,1,2,50000.0,50002.21
U0EB2B9,3,-3075.0,1,2,3125.0,50.0
UA94E86,3,-329.0,2,1,9327.0,8998.0
UA0AAE1,3,88.0,1,2,69.0,157.0
U1104DE,3,-5.97,2,1,6.0,0.03
U1C4292,3,-164.9000000000001,2,1,1063.9,899.0
U9BEBEA,3,2134.55,1,2,500.0,2634.55
UF0926F,3,-7820.969999999999,1,2,8999.97,1179.0
UF912AC,3,-1506.84,2,1,1528.8,21.96
U0672F0,3,-1025.14,2,1,2290.0,1264.86
U527749,3,-3994.0,2,1,7992.0,3998.0
U31DDCC,3,1055.0,1,2,5.0,1060.0
U343F91,3,0.01,1,2,5.0,5.01
U64E553,3,0.0,1,2,320.0,320.0
U7D615C,3,-1.46,2,1,2.0,0.54
U27E9C8,3,-307.09,2,1,507.09,200.0
U1FA600,3,-5540.0,3,0,5540.0,0.0
UCF2F49,3,9600.0,0,3,0.0,9600.0
UFC362F,3,0.0,2,1,211.3,211.3
UA291E1,3,-2560.0,2,1,4560.0,2000.0
UD3D618,3,9.0,1,2,4950.0,4959.0
U59EF6F,3,100.10000000000002,2,1,399.9,500.0
U660194,3,1.0,2,1,919.0,920.0
U0921C3,3,-100.0,2,1,1100.0,1000.0
U64E3A6,3,3.99,2,1,1.01,5.0
UF73715,3,1370.0,0,3,0.0,1370.0
U34DFFD,3,-493.0,2,1,671.0,178.0
UB15819,3,20.05,0,3,0.0,20.05
U20533F,3,-316.5799999999999,1,2,1500.0,1183.42
U1F639D,3,-5270.0,2,1,10460.0,5190.0
UF6BEA4,3,-5.99,2,1,6.0,0.01
UAE1DAC,3,933.58,0,3,0.0,933.58
U3B118C,3,-5.95,2,1,6.0,0.05
UDD78A9,3,-17425.02,2,1,17925.02,500.0
U961B16,3,550.7999999999998,1,2,886.42,1437.2199999999998
UA60CAF,3,35.30000000000001,1,2,159.56,194.86
UF06CC8,3,7997.94,1,2,28.0,8025.94
U7EB5DE,3,-0.03,3,0,0.03,0.0
U488D96,3,-5000.0,2,1,7500.0,2500.0
U982A9A,3,-65.63,2,1,174.6,108.97
U5C71DD,3,1308.42,1,2,20.8,1329.22
U48B660,3,8.673617379884035e-18,2,1,1.0,1.0
UC654D5,3,30.0,1,2,17328.0,17358.0
UEBB356,3,1999.0,1,2,8000.0,9999.0
UA49D52,3,420.0,2,1,10.0,430.0
UF6B321,3,300.0,2,1,10.0,310.0
UE2EC3C,3,0.16000000000000014,2,1,6.0,6.16
U481A80,3,-1000.0,2,1,2000.0,1000.0
U75485A,3,-7718.0,3,0,7718.0,0.0
U47BB05,3,0.0,2,1,4400.0,4400.0
U91F38F,3,-338.0,2,1,473.01,135.01
U5153F3,3,200.01,0,3,0.0,200.01
UD977D6,3,-5060.0,2,1,6060.0,1000.0
U7C7EC1,3,1853.0900000000001,1,2,1700.0,3553.09
U53B0AF,3,5.86,1,2,40000.0,40005.86
UD82D4C,3,-5.0,2,1,10.0,5.0
UD71109,3,3923.0,1,2,3577.0,7500.0
U172679,3,-1800.0,2,1,27900.0,26100.0
U657F91,3,202.01,1,2,1300.0,1502.01
U6F36BA,3,-1310.0,3,0,1310.0,0.0
U714102,3,13.260000000000218,1,2,5006.8,5020.06
UB09F89,3,3900.0,0,3,0.0,3900.0
U06A37D,3,2155.16,1,2,46.0,2201.16
UABC31D,3,11000.0,0,3,0.0,11000.0
UDF6ECD,3,0.03,1,2,0.03,0.06
U74A4F4,3,-5.99,2,1,6.0,0.01
U7D8A8E,3,6.0,1,2,6.0,12.0
U3143AF,3,4000.0,1,2,4000.0,8000.0
UFC4B72,3,-10.56,3,0,10.56,0.0
U0FFE79,3,19624.97,0,3,0.0,19624.97
UC4CB16,3,96.5,1,2,36.5,133.0
U29724E,3,1098.65,1,2,1728.0,2826.65
U636AB3,3,-10000.0,2,1,13512.0,3512.0
UB37549,3,3.0,1,2,50.0,53.0
U5B0F9F,3,-119.0,2,1,1399.0,1280.0
UEC5DB0,3,-87.23,2,1,87.7,0.47
U1A50DB,3,9510.0,1,2,390.0,9900.0
UDF56DB,3,-758.5699999999999,2,1,759.0,0.43
U8FCADE,3,0.010000000000001563,1,2,30.0,30.01
U638025,3,0.03,1,2,25.0,25.03
U1B7084,3,197.6,2,1,1042.4,1240.0
U646615,3,3658.76,0,3,0.0,3658.76
UA2C536,3,100.05,0,3,0.0,100.05
U5A8D88,3,-3364.0,3,0,3364.0,0.0
U6539E5,3,3995.0,1,2,3892.0,7887.0
UA34726,3,-2117.0,1,2,3000.0,883.0
UA24056,3,-5.900000000000091,1,2,3027.0,3021.1
UF49EFB,3,516.25,1,2,1200.0,1716.25
U793674,3,3592.5,1,2,3000.0,6592.5
U37C15D,3,-78.0,2,1,278.0,200.0
U226A90,3,-7988.0,2,1,15988.0,8000.0
U7DE3BF,3,-223.8,3,0,223.8,0.0
U25F3FE,3,2.26,1,2,7.74,10.0
U1B2047,3,289.62,1,2,114.0,403.62
U5C9E08,3,7.105427357601002e-15,1,2,221.0,221.0
UB0CF66,3,1.4210854715202004e-14,2,1,199.8,199.8
U5CCB7C,3,45.85,2,1,62.15,108.0
U0B78C2,3,755.1199999999999,2,1,1515.0,2270.12
U5E8432,3,-19.07,2,1,20.0,0.93
UD131CA,3,-20.0,2,1,354.3,334.3
U1EB40E,3,0.0,2,1,385.0,385.0
UD6A317,3,21.270000000000003,0,3,0.0,21.270000000000003
U2FC05C,3,1290.0,0,3,0.0,1290.0
UA738DA,3,147.0,2,1,1148.0,1295.0
UF61B67,3,-83.12,2,1,192.24,109.12
U2309D5,3,-0.26,2,1,0.28,0.02
UDB1FB4,3,106.94,0,3,0.0,106.94
U60A389,3,500.0,1,2,300.0,800.0
U86431C,3,62.0,1,2,298.0,360.0
U94CE8A,3,-14.99,2,1,15.0,0.01
UC33F36,3,93.0,1,2,79.0,172.0
U171FB2,3,4907.08,0,3,0.0,4907.08
U92ECB1,3,-5.890000000000001,2,1,6.0,0.11
U3628EE,3,90.0,2,1,4000.0,4090.0
U3C721F,3,17899.299999999996,1,2,23346.45,41245.75
U2076C4,3,-153.7,2,1,153.70999999999998,0.01
UC0BFBE,3,-135.0,3,0,135.0,0.0
UD235C4,3,86.0,1,2,5.0,91.0
U2D243F,3,5.0,2,1,10.0,15.0
UA073D8,3,1000.0,1,2,2503.0,3503.0
U122D02,3,2448.88,0,3,0.0,2448.88
U2C93F2,3,-1074.2,2,1,1079.2,5.0
U0A70B2,3,403.89,2,1,533.26,937.15
UBFD255,3,0.0,1,2,119.8,119.8
U499074,3,-12929.0,2,1,19825.0,6896.0
U60422E,3,-5.0,2,1,10.0,5.0
U35573D,3,0.0,2,1,12.0,12.0
U59A948,3,-1838.0,3,0,1838.0,0.0
U952684,3,347.0,2,1,2353.0,2700.0
U2AA013,3,-30000.0,1,2,50000.0,20000.0
UD91A85,3,174.9400000000005,1,2,5125.2,5300.14
UF514BA,3,-204.17999999999998,2,1,204.2,0.02
U73E4B8,3,-5.99,2,1,6.0,0.01
UA24D3F,3,0.009999999999990905,1,2,1895.0,1895.01
UC64EBE,3,-5.97,2,1,6.0,0.03
U91314D,3,-447.40999999999997,3,0,447.40999999999997,0.0
UD70FE0,3,49.0,2,1,1451.0,1500.0
UB078D7,3,1998.0,0,3,0.0,1998.0
U97200B,3,-1275.0,3,0,1275.0,0.0
U6D044B,3,2000.0,0,3,0.0,2000.0
U9C2114,3,381.4,1,2,99.0,480.4
UBC889F,3,890.0,2,1,10.0,900.0
U700419,3,3605.73,0,3,0.0,3605.73
UD78A7A,3,-52002.19,2,1,52172.0,169.81
UCF891C,3,5.0,1,2,7995.0,8000.0
UB7ACE7,3,-1030.68,3,0,1030.68,0.0
U62B731,3,0.0,1,2,2980.0,2980.0
UAEAB26,3,-1219.0,1,2,2626.0,1407.0
U305DD5,3,1630.0,0,3,0.0,1630.0
UB5DF9D,3,7051.82,1,2,1165.0,8216.82
U673EAF,3,0.0,1,2,9000.0,9000.0
U3D5B1E,3,-180.0,2,1,16000.0,15820.0
UB11D20,3,-4707.0,1,2,5947.0,1240.0
U0545E7,3,1240.15,1,2,25.0,1265.15
UCCA4D6,3,-4412.49,2,1,4417.82,5.33
UE24548,3,65.0,0,3,0.0,65.0
UCF66A2,3,-1.99,2,1,2.0,0.01
U320155,3,-447.35,2,1,597.35,150.0
U1D56B5,3,-179.86000000000013,1,2,1500.0,1320.1399999999999
UB391DC,3,45.800000000000004,1,2,8.9,54.7
UCF0808,3,296.6199999999999,1,2,2696.38,2993.0
U46E800,3,-9458.0,3,0,9458.0,0.0
UFE56A8,3,4691.999999999999,2,1,5387.8,10079.8
U657667,3,110000.0,0,3,0.0,110000.0
UB9A345,3,13713.34,1,2,4000.0,17713.34
UD874CF,3,900.0,2,1,2200.0,3100.0
UF94E4C,3,-5.99,2,1,6.0,0.01
U5D5515,3,-924.09,2,1,934.09,10.0
U6C03BE,3,534.0,1,2,4931.0,5465.0
U7B45C9,3,-19.0,2,1,1018.99,999.99
U302A53,3,790.0,2,1,10.0,800.0
UDB15E3,3,-5000.0,2,1,10000.0,5000.0
UCA56F6,3,-19.64,2,1,20.0,0.36
U09FBBC,3,-1700.0,2,1,3733.0,2033.0
U1AAFB2,3,4310.0,1,2,9045.0,13355.0
U74810D,3,-6.88,1,2,7.0,0.12000000000000001
U1847FB,3,-1548.7,1,2,1610.0,61.3
U7F0584,3,-457.0,1,2,2020.0,1563.0
U7A58D1,3,4004.5,0,3,0.0,4004.5
U65AF5B,3,0.24000000000000002,0,3,0.0,0.24000000000000002
U39CC1A,3,-10000.0,2,1,26000.0,16000.0
U8A3FC0,3,0.00999999999999801,1,2,40.0,40.01
U821F81,2,0.0,1,1,100.0,100.0
U738290,2,0.0,1,1,100.0,100.0
U04303E,2,219.20000000000005,1,1,680.8,900.0
UC775EE,2,519.63,0,2,0.0,519.63
U0A87C0,2,351.93,0,2,0.0,351.93
U97E1A1,2,-776.59,1,1,777.19,0.6
UEBF14E,2,-35.41,1,1,35.43,0.02
U4BFB56,2,0.0,1,1,1.0,1.0
U3B0FF3,2,0.0,1,1,371.0,371.0
U4ADA6A,2,1952.01,0,2,0.0,1952.01
U38E971,2,-1966.59,2,0,1966.59,0.0
U993435,2,0.0,1,1,0.01,0.01
U9330A8,2,0.0,1,1,100.0,100.0
UD1B8DF,2,1.1,0,2,0.0,1.1
U743300,2,876.0899999999999,0,2,0.0,876.0899999999999
U5E2538,2,23499.5,0,2,0.0,23499.5
U351238,2,0.0,1,1,394.31,394.31
UEEA1BF,2,1.01,0,2,0.0,1.01
UD13E32,2,0.0,1,1,10.0,10.0
UD77303,2,1.33,0,2,0.0,1.33
U81F199,2,1230.0,0,2,0.0,1230.0
U261B85,2,-3030.0,2,0,3030.0,0.0
UE0938A,2,-10.0,2,0,10.0,0.0
U459AD0,2,0.02,0,2,0.0,0.02
U074218,2,0.0,1,1,300.0,300.0
UF1F12D,2,-10.0,2,0,10.0,0.0
UF28B14,2,12100.0,0,2,0.0,12100.0
U985622,2,-10.0,2,0,10.0,0.0
UD25436,2,20.0,0,2,0.0,20.0
UFFE8D9,2,26.57,0,2,0.0,26.57
U806641,2,99.0,1,1,900.0,999.0
U60C625,2,-10.0,2,0,10.0,0.0
UA6387B,2,12.0,0,2,0.0,12.0
UB6CE66,2,794.31,0,2,0.0,794.31
U5D9587,2,0.0,1,1,36.0,36.0
U713F1D,2,400.0,0,2,0.0,400.0
UDE7413,2,55.0,0,2,0.0,55.0
U8F5E88,2,32713.0,0,2,0.0,32713.0
U3E8458,2,0.93,0,2,0.0,0.93
U895825,2,805.57,0,2,0.0,805.57
UE15231,2,-909.6999999999999,2,0,909.6999999999999,0.0
UDB8136,2,0.0,1,1,5.5,5.5
U31BDBB,2,-44.739999999999995,2,0,44.739999999999995,0.0
UA87A42,2,-90.05,2,0,90.05,0.0
UF63DC5,2,0.0,1,1,300.0,300.0
UF1816A,2,0.0,1,1,0.34,0.34
U87214A,2,-10.0,2,0,10.0,0.0
U494DF1,2,1620.08,0,2,0.0,1620.08
U015DD5,2,-10.0,2,0,10.0,0.0
UCD5DC3,2,5234.74,0,2,0.0,5234.74
UA83333,2,0.0,1,1,615.0,615.0
U6DE474,2,0.0,1,1,0.01,0.01
UDD82AE,2,202.28,0,2,0.0,202.28
UC00B12,2,-192.54999999999998,2,0,192.54999999999998,0.0
UDE7B9F,2,-0.96,1,1,1.0,0.04
U1F2E1A,2,-10.0,2,0,10.0,0.0
U799547,2,0.0,1,1,100.0,100.0
UFFF9D8,2,-1996.0,2,0,1996.0,0.0
U91BD8D,2,91.0,1,1,909.0,1000.0
UB31EDB,2,1764.73,0,2,0.0,1764.73
U780BE0,2,713.0,0,2,0.0,713.0
