,user,trd_times,total_count,B_out,C_in,out_count,in_count
26373,U25244,36,11209.15,30,6,18560.87,29770.019999999997
26374,U22823,36,-9854.229999999996,31,5,60755.100000000006,50900.87000000001
26375,U8554,36,-17190.32,28,8,51134.990000000005,33944.670000000006
26376,U23754,36,-4011.2799999999997,31,5,5561.13,1549.8500000000004
26377,U23528,36,680.75,19,17,3797.3499999999995,4478.099999999999
26378,U41908,36,19744.600000000024,19,17,944395.07,964139.6699999999
26379,U39048,36,-4265.879999999997,20,16,242805.0,238539.12
26380,U35210,36,-1960.4899999999907,27,9,329877.6,327917.11
26381,U31660,36,105372.1599999998,21,15,3816000.0,3921372.1599999997
26382,U25289,36,-27503.490000000005,18,18,199554.06999999998,172050.57999999996
26383,U16836,36,-1105.8299999999972,28,8,57849.07,56743.240000000005
26384,U32941,36,-4313.63,35,1,4316.9,3.269999999999527
26385,U1347784,36,-282.3699999999999,34,2,4059.5,3777.13
26386,U29345,36,209.11999999999898,18,18,157988.64,158197.76
26387,U35434,36,50158.14000000001,26,10,87719.58,137877.72
26388,U33644,36,6821.480000000001,24,12,4956.59,11778.070000000002
26389,U43292,36,-2552.029999999995,24,12,106449.0,103896.97
26390,U707312,36,2.1600000000001884,21,15,8057.76,8059.92
26391,U34800,36,-996.3899999999993,23,13,32048.07,31051.68
26392,U41770,36,75439.56999999999,25,11,31905.829999999998,107345.4
26393,U11460,36,1318.8000000000002,29,7,4446.83,5765.63
26394,U20777,36,5753.559999999998,30,6,28355.29,34108.85
26395,U16781,36,-2706.3999999999796,22,14,804159.72,801453.32
26396,U38280,36,7423.310000000007,18,18,135427.10000000003,142850.41000000003
26397,U42612,36,-61238.750000000015,21,15,184723.39,123484.64
26398,U38055,36,276.39000000000215,21,15,157207.65999999997,157484.05
26399,U43440,36,52518.37000000001,22,14,268780.18,321298.55
26400,U39385,36,50222.199999999975,21,15,354140.2,404362.39999999997
26401,U40985,36,-36723.94,23,13,245875.0,209151.06
26402,U40552,36,-1485.0900000000001,21,15,3923.23,2438.14
26403,U37856,36,6137.580000000002,22,14,334718.78,340856.36000000004
26404,U22697,36,5290.820000000001,23,13,28002.7,33293.520000000004
26405,U28213,36,922.3400000000038,15,21,75355.50000000001,76277.84000000003
26406,U36685,36,-112.76000000000113,25,11,60042.81,59930.049999999996
26407,U28764,36,11677.669999999998,27,9,4077.0400000000013,15754.71
26408,U37034,36,-3556.3199999999997,20,16,63600.66,60044.340000000004
26409,U12583,36,-204.4599999999988,21,15,307047.39,306842.93
26410,U18644,36,1823.5400000000009,27,9,31113.65,32937.19
26411,U14850,36,3819.32000000001,26,10,146185.0,150004.32
26412,U29864,36,3412.7700000000186,19,17,825935.0,829347.77
26413,U43652,36,272.4500000000007,23,13,35156.96,35429.41
26414,U42983,36,-3.730000000000018,23,13,18883.74,18880.010000000002
26415,U41778,36,95179.64,27,9,457454.38999999996,552634.0299999999
26416,U40949,36,-70065.43,31,5,108587.04,38521.61
26417,U42288,36,-1603.9700000000012,30,6,28562.879999999997,26958.909999999996
26418,U32630,36,2140.6100000000006,29,7,217028.96999999997,219169.57999999996
26419,U24063,36,-6595.789999999997,30,6,40226.01,33630.22
26420,U904793,36,-19936.779999999995,28,8,21258.98,1322.2000000000044
26421,U30015,36,-416.32000000000045,28,8,5455.7699999999995,5039.449999999999
26422,U21003,36,2387.789999999979,22,14,463182.58999999997,465570.37999999995
26423,U20786,36,357.119999999999,28,8,31818.25,32175.37
26424,U10774,36,1404.3499999999985,15,21,328262.12,329666.47
26425,U1073192,36,-6531.75,32,4,7482.76,951.0100000000002
26426,U36946,36,2821.8599999999997,26,10,81777.16,84599.02
26427,U28523,36,-3253.4100000000003,27,9,6292.87,3039.4599999999996
26428,U11813,36,-15660.369999999994,25,11,198348.22,182687.85
26429,U18330,36,7280.859999999998,30,6,28181.55,35462.409999999996
26430,U13439,36,-14604.129999999994,28,8,118673.73,104069.6
26431,U8185,36,1171.0099999999993,27,9,6332.9800000000005,7503.99
26432,U30547,36,-2550.309999999958,26,10,1044680.38,1042130.0700000001
26433,U30103,36,-8233.04,28,8,44340.520000000004,36107.48
26434,U38019,36,-3492.6499999999974,18,18,1548237.5,1544744.85
26435,U21538,36,3646.799999999993,24,12,180557.39999999997,184204.19999999995
26436,U26078,36,-1029.6599999999999,32,4,5346.699999999999,4317.039999999999
26437,U37393,36,-635.8999999999999,33,3,1496.2599999999998,860.3599999999999
26438,U9916,36,-2540.1000000000004,27,9,37881.83,35341.73
26439,U26398,36,-3371.260000000002,26,10,74281.92,70910.66
26440,U27167,36,11363.769999999995,28,8,171242.57,182606.34
26441,U28997,36,-4501.84,31,5,11751.9,7250.0599999999995
26442,U20828,36,18392.21,21,15,73480.26999999999,91872.47999999998
26443,U10581,36,-10754.619999999999,20,16,203311.37999999998,192556.75999999998
26444,U10809,36,-489.57000000000016,25,11,10162.17,9672.6
26445,U33252,36,-42228.13000000001,24,12,178707.84,136479.71
26446,U17429,36,-2201.0700000000024,20,16,533268.52,531067.4500000001
26447,U34932,36,7096.529999999997,20,16,200325.09,207421.62
26448,U37239,36,-60291.12,30,6,66140.3,5849.18
26449,U34805,36,7513.040000000003,28,8,65206.27,72719.31
26450,U11002,36,-2835.5399999999972,23,13,251839.31999999998,249003.77999999997
26451,U23853,36,24223.49,30,6,30569.580000000005,54793.07000000001
26452,U31683,36,6939.6,32,4,19467.359999999993,26406.959999999992
26453,U1281618,36,-232.8499999999997,21,15,10339.220000000001,10106.37
26454,U27740,36,17.389999999998537,20,16,54111.57,54128.96
26455,U38642,36,891.7500000000002,21,15,22774.2,23665.95
26456,U39049,36,92999.97,13,23,521576.4,614576.37
26457,U15940,36,10078.600000000002,26,10,89484.24999999999,99562.84999999999
26458,U43608,36,-7862.910000000001,30,6,29567.25,21704.34
26459,U26956,36,-9741.629999999996,24,12,46516.47,36774.840000000004
26460,U21133,36,113293.76,22,14,752807.2499999999,866101.0099999999
26461,U12021,36,-731.1400000000014,29,7,46030.240000000005,45299.100000000006
26462,U1179068,36,4093.6400000000003,25,11,16823.230000000003,20916.870000000003
26463,U1188928,36,-22611.449999999997,28,8,32308.379999999997,9696.93
26464,U29238,36,14949.249999999998,28,8,49737.25,64686.5
26465,U25535,36,-31.5099999999984,18,18,141202.5,141170.99
26466,U710143,36,-6243.95,30,6,17563.54,11319.59
26467,U15400,36,82404.96,12,24,118708.23,201113.19
26468,U15997,36,23869.52,25,11,124842.56,148712.08
26469,U43174,36,9989.580000000002,30,6,10027.92,20017.5
26470,U37009,36,-6956.379999999999,30,6,36255.369999999995,29298.989999999998
26471,U10567,36,-441.75,22,14,278104.5,277662.75
26472,U25871,36,-3094.4699999999993,30,6,13843.08,10748.61
26473,U44067,36,-7709.779999999999,31,5,15626.92,7917.140000000001
26474,U26724,36,54486.53,28,8,170192.01,224678.54
26475,U577445,36,3725.38,20,16,38762.36,42487.74
26476,U19381,36,-54110.590000000004,28,8,54315.630000000005,205.04000000000087
26477,U15842,36,-146637.94999999998,25,11,192459.07,45821.120000000024
26478,U38692,36,-29836.320000000007,19,17,180008.44,150172.12
26479,U11144,36,-3987.0000000000036,25,11,84580.31,80593.31
26480,U12430,36,1097566.2199999997,19,17,1151893.4,2249459.6199999996
26481,U18566,36,5341.69,31,5,14504.679999999997,19846.369999999995
26482,U42934,36,-4661.160000000001,14,22,58373.09,53711.92999999999
26483,U13583,36,53460.17,27,9,34948.61,88408.78
26484,U37379,36,-1795.0400000000016,30,6,22383.74,20588.7
26485,U20169,36,18535.22,24,12,35389.07,53924.29
26486,U8261,36,9587.24,28,8,12816.939999999999,22404.18
26487,U41351,36,102393.28000000001,23,13,299291.92,401685.2
26488,U25818,36,-1828.9900000000016,26,10,32095.730000000003,30266.74
26489,U40854,36,-1520.6500000000035,25,11,155094.74,153574.09
26490,U37726,36,11320.45,17,19,25709.55,37030.0
26491,U1190365,36,618.1700000000001,22,14,2825.250000000001,3443.420000000001
26492,U32100,36,2767.2599999999998,20,16,20234.969999999998,23002.229999999996
26493,U25722,36,-8102.280000000001,29,7,19096.859999999997,10994.579999999996
26494,U33201,36,-13493.719999999994,25,11,65433.01000000001,51939.290000000015
26495,U20156,36,-7161.460000000001,31,5,25466.309999999998,18304.85
26496,U18519,36,154149.99,19,17,154760.63000000003,308910.62
26497,U13894,36,28083.240000000005,15,21,392236.89,420320.13
26498,U39956,36,2489.78,27,9,8190.32,10680.1
26499,U30675,36,-9971.320000000002,26,10,16075.400000000001,6104.08
26500,U15798,36,4530155.56,9,27,753477.45,5283633.01
26501,U33296,36,-1125.9599999999996,30,6,10080.7,8954.740000000002
26502,U10165,36,1066.8700000000003,27,9,3194.4700000000007,4261.340000000001
26503,U23597,36,-838.6199999999955,31,5,74342.4,73503.78
26504,U39150,36,-21857.719999999972,22,14,626145.8600000001,604288.1400000001
26505,U35578,36,2301.670000000002,27,9,24437.94,26739.61
26506,U23359,36,2144.5300000000043,27,9,80851.43999999997,82995.96999999997
26507,U15315,36,17828.68,25,11,28007.340000000004,45836.020000000004
26508,U778266,36,-52.61999999999989,19,17,21956.22,21903.600000000002
26509,U17039,36,449.1200000000108,16,20,321077.41,321526.52999999997
26510,U23812,36,-66.44,26,10,505.76,439.32
26511,U13502,36,-224877.86000000002,26,10,381577.98000000004,156700.12000000002
26512,U11988,36,1695.4299999999994,25,11,12849.7,14545.130000000001
26513,U22825,36,-41517.53,30,6,47427.31999999999,5909.789999999994
26514,U29802,36,-34874.55,29,7,56309.08,21434.53
26515,U22200,36,-121.38000000000011,31,5,2587.05,2465.67
26516,U11558,36,565.6000000000005,25,11,20457.959999999995,21023.559999999998
26517,U16296,36,1422.6300000000003,28,8,3862.46,5285.09
26518,U21885,36,17771.26000000001,29,7,690718.31,708489.5700000001
26519,U42664,36,-945.3200000000023,22,14,134169.24,133223.91999999998
26520,U1348150,36,-4659.84,28,8,16459.9,11800.060000000001
26521,U20507,36,6132.740000000004,22,14,35198.00000000001,41330.74000000001
26522,U38193,36,-3190.09,27,9,35768.119999999995,32578.029999999995
26523,U39010,36,2617.6100000000006,29,7,18824.4,21442.010000000002
26524,U1043791,36,329.0899999999999,25,11,2693.85,3022.9399999999996
26525,U1381299,36,-3225.3899999999994,21,15,9801.9,6576.51
26526,U30900,36,2793.7799999999347,12,24,2311000.0,2313793.78
26527,U22361,36,4936.990000000001,26,10,8412.019999999997,13349.009999999998
26528,U18105,36,-179795.51,24,12,273975.74,94180.22999999998
26529,U8308,36,184.08000000000027,28,8,14698.769999999999,14882.849999999999
26530,U29128,36,34209.500000000015,20,16,955035.9,989245.4
26531,U42293,36,-66491.65,27,9,281984.52,215492.87000000002
26532,U16786,36,-17352.770000000004,18,18,86428.27999999997,69075.50999999997
26533,U15807,36,223.9399999999996,26,10,15922.62,16146.560000000001
26534,U17144,36,-42014.59,34,2,42020.299999999996,5.709999999999127
26535,U31050,36,-2571.0000000000005,32,4,5727.14,3156.14
26536,U32284,36,12513.609999999933,22,14,975071.9700000002,987585.5800000002
26537,U31784,36,-348.5199999999983,29,7,9019.83,8671.310000000001
26538,U41134,36,11989.0,21,15,32704.11,44693.11
26539,U37492,36,-294131.3599999998,18,18,1083630.44,789499.0800000001
26540,U34697,36,38027.15000000001,18,18,130345.51000000001,168372.66000000003
26541,U38901,36,-74799.48999999999,20,16,366282.0,291482.51
26542,U20377,36,44844.45999999999,19,17,67500.42,112344.87999999999
26543,U861132,36,-4994.170000000001,30,6,29446.17,24451.999999999996
26544,U587511,36,-335.3399999999999,23,13,6618.82,6283.48
26545,U13417,36,3800.6899999999987,27,9,37740.159999999996,41540.84999999999
26546,U14602,36,-9175.98,32,4,14093.48,4917.5
26547,U39679,36,-463.49,25,11,1349.99,886.5
26548,U13254,36,-66.99000000000001,31,5,373.86999999999995,306.87999999999994
26549,U11740,36,1.1599999999998545,23,13,18036.809999999998,18037.969999999998
26550,U40771,35,301.7999999999993,22,13,42074.0,42375.8
26551,U42563,35,-24742.84,21,14,76651.82,51908.98000000001
26552,U32083,35,-2495.29,30,5,6543.319999999999,4048.029999999999
26553,U33913,35,-5212.590000000003,16,19,92270.09999999999,87057.51
26554,U36033,35,-21440.090000000004,22,13,222954.54,201514.45
26555,U9906,35,-94468.25,16,19,297357.0,202888.75
26556,U615500,35,-17916.48,32,3,18066.21,149.72999999999956
26557,U38236,35,-24379.839999999997,24,11,53019.75,28639.910000000003
26558,U37870,35,-4027.2999999999997,30,5,11665.56,7638.26
26559,U43704,35,7831.559999999998,18,17,75422.20999999999,83253.76999999999
26560,U17538,35,-16995.959999999995,23,12,217086.0,200090.04
26561,U22020,35,12178.299999999988,26,9,294352.1,306530.39999999997
26562,U29088,35,9449.93,28,7,10720.43,20170.36
26563,U20492,35,-4938.290000000006,32,3,5467.8800000000065,529.5900000000001
26564,U30753,35,11475.290000000003,30,5,56767.25000000001,68242.54000000001
26565,U11157,35,13816.169999999998,21,14,182363.0,196179.16999999998
26566,U1220257,35,-4.419999999999671,30,5,8734.58,8730.16
26567,U8579,35,-4247.380000000005,19,16,342760.33,338512.95
26568,U988906,35,347.03,20,15,2343.8900000000003,2690.92
26569,U19477,35,-492.89,22,13,163393.0,162900.11
26570,U1243111,35,44.29000000000002,24,11,2328.2000000000003,2372.4900000000002
26571,U43443,35,114.33000000000006,31,4,1365.75,1480.0800000000002
26572,U39100,35,-22564.949999999997,26,9,31456.670000000002,8891.720000000005
26573,U16555,35,3886.9000000000083,21,14,169534.32,173421.22
26574,U29758,35,18930.65,28,7,16002.139999999998,34932.79
26575,U39125,35,880.1399999999994,18,17,175152.64,176032.78000000003
26576,U20521,35,5862.820000000001,30,5,11497.65,17360.47
26577,U14560,35,-13493.589999999995,18,17,81330.90000000001,67837.31000000001
26578,U40444,35,-841.4299999999998,19,16,56558.0,55716.57
26579,U776192,35,-1918.5599999999995,24,11,9995.06,8076.5
26580,U1189738,35,-6134.15,21,14,7318.41,1184.2600000000002
26581,U35254,35,594.2700000000002,31,4,2511.3700000000003,3105.6400000000003
26582,U22066,35,12770.809999999994,20,15,73975.07999999999,86745.88999999998
26583,U39318,35,-9683.05,26,9,31699.0,22015.95
26584,U38446,35,-11564.269999999999,24,11,38399.04,26834.770000000004
26585,U39093,35,369.70000000000005,27,8,1965.7299999999998,2335.43
26586,U25258,35,22288.87000000001,23,12,72684.25000000001,94973.12000000002
26587,U21871,35,-35941.09,21,14,1745228.85,1709287.76
26588,U12445,35,17199.74,27,8,34316.48,51516.22
26589,U23512,35,-8672.440000000002,23,12,51072.11,42399.67
26590,U31012,35,-2952.610000000001,25,10,21625.03,18672.42
26591,U39297,35,-64.26000000000022,27,8,4836.5,4772.24
26592,U43187,35,210805.91999999975,24,11,8399651.559999999,8610457.479999999
26593,U24979,35,86.07999999999731,23,12,22202.840000000007,22288.920000000006
26594,U11375,35,-201.80000000000018,21,14,22667.95,22466.15
26595,U23032,35,-250.0200000000002,31,4,3641.62,3391.5999999999995
26596,U16646,35,-3108.320000000004,25,10,20887.17,17778.849999999995
26597,U28834,35,81684.53,17,18,50348.53,132033.06
26598,U33351,35,74916.81,25,10,46010.1,120926.91
26599,U21664,35,-1012.1399999999994,20,15,147495.98,146483.84000000003
26600,U10035,35,-75251.91,21,14,143979.31,68727.4
26601,U43751,35,21822.110000000062,22,13,1191529.8899999994,1213351.9999999995
26602,U29043,35,6797.1900000000005,20,15,13522.6,20319.79
26603,U26060,35,69.19999999999986,27,8,1759.8000000000002,1829.0
26604,U41865,35,-8191.0799999999945,24,11,173255.3,165064.22
26605,U1168447,35,-6.548095399239173e-13,22,13,12114.390000000001,12114.390000000001
26606,U35508,35,-25776.209999999995,27,8,86686.52,60910.31000000001
26607,U33637,35,0.0,21,14,345691.80999999994,345691.80999999994
26608,U37068,35,-19185.92000000001,28,7,27491.92000000001,8306.0
26609,U15374,35,15659.820000000065,10,25,2085011.9100000001,2100671.7300000004
26610,U40614,35,-204.35999999999933,33,2,13597.360000000004,13393.000000000005
26611,U26079,35,5363.89999999998,21,14,114305.19,119669.08999999998
26612,U13462,35,1458.8800000000017,27,8,60960.43000000001,62419.31000000001
26613,U34240,35,-7524.379999999997,23,12,38160.39,30636.010000000002
26614,U15861,35,-830.4600000000002,31,4,7230.860000000001,6400.400000000001
26615,U10503,35,14966.370000000112,26,9,1205881.73,1220848.1
26616,U21082,35,103822.14999999997,20,15,1002032.6900000002,1105854.84
26617,U38652,35,7642.789999999997,26,9,25371.94,33014.729999999996
26618,U28281,35,-9373.26000000001,17,18,724595.09,715221.83
26619,U591637,35,-515.46,27,8,8518.48,8003.0199999999995
26620,U37120,35,13279.509999999997,24,11,109592.09,122871.59999999999
26621,U36745,35,707.6699999999983,18,17,67288.13,67995.8
26622,U32764,35,-19376.320000000007,22,13,494667.0,475290.68
26623,U32815,35,-96.87999999999913,27,8,39375.119999999995,39278.24
26624,U41868,35,20790.309999999998,26,9,3845.76,24636.07
26625,U17543,35,24482.920000000013,20,15,110405.31000000001,134888.23000000004
26626,U20220,35,62834.469999999994,32,3,13184.380000000001,76018.84999999999
26627,U37287,35,3702.46,19,16,6087.28,9789.74
26628,U40687,35,-22806.76999999999,29,6,65347.219999999994,42540.450000000004
26629,U18089,35,-3651.0999999999995,31,4,20583.32,16932.22
26630,U23187,35,27.04999999999999,32,3,44.360000000000014,71.41
26631,U8613,35,-34669.8,27,8,99749.14000000001,65079.34000000001
26632,U37480,35,79555.72999999998,27,8,146069.54,225625.27
26633,U9824,35,-32686.489999999994,27,8,113162.38999999997,80475.89999999998
26634,U12253,35,-300289.82,28,7,314530.73,14240.909999999974
26635,U18520,35,-13509.080000000002,24,11,61773.990000000005,48264.91
26636,U12347,35,-4122.590000000004,24,11,76472.28,72349.69
26637,U641434,35,-109.73999999999987,20,15,5251.74,5142.0
26638,U29963,35,-2376.4199999999983,26,9,85378.70000000001,83002.28000000001
26639,U35130,35,28169.220000000005,26,9,31422.69,59591.91
26640,U23083,35,-11865.71999999999,22,13,1399245.9000000001,1387380.1800000002
26641,U9884,35,33731.49999999999,19,16,35600.049999999996,69331.54999999999
26642,U992036,35,-1499.6100000000006,24,11,24953.71,23454.1
26643,U18435,35,-139.73000000000002,30,5,5321.52,5181.790000000001
26644,U1185855,35,0.07000000000005002,21,14,4336.46,4336.53
26645,U703932,35,0.9899999999999818,28,7,9364.03,9365.02
26646,U42675,35,-1459.1000000000004,30,5,5772.299999999999,4313.199999999999
26647,U36296,35,1912.139999999999,20,15,25072.890000000003,26985.030000000002
26648,U43419,35,-9765.599999999995,18,17,50477.12,40711.520000000004
26649,U33265,35,37644.39,13,22,131894.0,169538.39
26650,U9303,35,-0.47999999999847454,27,8,22041.710000000003,22041.230000000003
26651,U43578,35,28752.020000000004,22,13,166456.91999999995,195208.93999999994
26652,U35416,35,-36973.99999999997,25,10,1228767.4600000002,1191793.4600000002
26653,U9211,35,-7122.4000000000015,21,14,86538.28,79415.88
26654,U959916,35,303.0100000000007,19,16,6906.77,7209.780000000001
26655,U34095,35,51.40999999999673,25,10,49251.56,49302.969999999994
26656,U20475,35,-5531.670000000001,28,7,26075.6,20543.929999999997
26657,U25209,35,3965.040000000001,19,16,155892.47999999998,159857.52
26658,U1088759,35,81.38,25,10,1978.29,2059.67
26659,U21341,35,-25896.350000000006,30,5,63371.18,37474.829999999994
26660,U12619,35,-10647.66,30,5,26055.68,15408.02
26661,U40633,35,32583.6,23,12,76943.8,109527.4
26662,U23150,35,-4469.169999999999,29,6,10216.079999999998,5746.909999999999
26663,U30469,35,21988.380000000005,21,14,639947.75,661936.13
26664,U43886,35,4441.840000000002,27,8,14262.91,18704.75
26665,U19710,35,-131.67000000000178,19,16,89510.39,89378.72
26666,U33668,35,-86.80999999999933,27,8,15797.82,15711.01
26667,U14074,35,5433.680000000002,27,8,65105.54,70539.22
26668,U30457,35,703.9800000000013,26,9,40093.47000000001,40797.45000000001
26669,U36571,35,4607.140000000001,17,18,36450.78,41057.92
26670,U11057,35,16879.66,21,14,66007.04,82886.7
26671,U38508,35,2573.670000000007,19,16,60261.229999999996,62834.9
26672,U31810,35,42.94999999999982,30,5,9010.57,9053.52
26673,U36194,35,1635.0400000000004,28,7,17408.26,19043.3
26674,U39313,35,-71.46999999999987,21,14,33934.99,33863.52
26675,U1323678,35,50.68000000000029,29,6,9552.1,9602.78
26676,U40804,35,8122.230000000005,19,16,261334.8,269457.02999999997
26677,U28559,35,-796.9700000000003,28,7,6130.8,5333.83
26678,U23577,35,324154.7900000001,22,13,1584308.2,1908462.99
26679,U34296,35,72018.23999999999,13,22,78493.84,150512.08
26680,U10884,35,14506.839999999995,16,19,151731.61,166238.44999999998
26681,U17287,35,-6168.420000000006,18,17,1191451.0,1185282.58
26682,U15232,35,1720.8099999999995,26,9,50393.09,52113.899999999994
26683,U36356,35,-51896.380000000005,25,10,97531.43999999999,45635.05999999998
26684,U1133999,35,-1816.0000000000002,32,3,5876.29,4060.29
26685,U9880,35,-1891.3399999999983,24,11,46237.630000000005,44346.29000000001
26686,U34986,35,3515.3899999999994,25,10,164700.0,168215.39
26687,U15625,35,3211.559999999995,18,17,70454.88999999998,73666.44999999998
26688,U38792,35,919.8000000000009,25,10,69165.14,70084.94
26689,U32165,35,883613.81,23,12,174291.95000000004,1057905.76
26690,U870437,35,3.410605131648481e-13,21,14,8692.77,8692.77
26691,U9174,35,-24471.779999999995,21,14,1665640.7400000002,1641168.9600000002
26692,U36769,35,-584.8200000000007,17,18,105462.41999999998,104877.59999999998
26693,U32846,35,13068.74,19,16,18465.55,31534.29
26694,U39060,35,-2318.6100000000006,22,13,9202.36,6883.75
26695,U36472,35,7175.9100000000035,26,9,103125.38,110301.29000000001
26696,U38700,35,4381.2699999999995,30,5,528.64,4909.91
26697,U19675,35,-775.7000000000007,27,8,72208.98,71433.28
26698,U24911,35,-9.979999999999563,17,18,66720.07,66710.09000000001
26699,U38702,35,1461276.17,24,11,225852.50000000003,1687128.67
26700,U17672,35,-12298.039999999995,28,7,42788.06999999999,30490.03
26701,U23827,35,10133.660000000003,18,17,98288.62,108422.28
26702,U43884,35,7817.610000000001,20,15,23144.059999999998,30961.67
26703,U31484,35,315.34000000000015,25,10,4557.57,4872.91
26704,U34930,35,11742.500000000002,20,15,8205.689999999999,19948.190000000002
26705,U42428,35,-1119.8799999999999,28,7,3056.29,1936.41
26706,U1071340,35,-5781.81,26,9,10050.33,4268.5199999999995
26707,U40748,35,23063.119999999988,20,15,242027.99,265091.11
26708,U21004,35,-19206.46,27,8,65673.87000000001,46467.41000000001
26709,U34386,35,-287.7599999999999,19,16,3497.8700000000003,3210.1100000000006
26710,U9868,35,-13641.950000000003,30,5,20494.409999999996,6852.459999999994
26711,U24853,35,11640.749999999996,31,4,22241.4,33882.149999999994
26712,U23226,35,-2800.959999999999,22,13,70106.85,67305.89000000001
26713,U13782,35,-16269.269999999997,23,12,123704.27999999998,107435.00999999998
26714,U16543,35,-35776.87,25,10,108151.12000000001,72374.25
26715,U8410,35,1458.7100000000012,23,12,19340.399999999998,20799.11
26716,U20829,35,11489.620000000004,31,4,2324.27,13813.890000000005
26717,U970572,35,2444.589999999998,29,6,13147.4,15591.989999999998
26718,U1031429,35,-3566.7000000000003,31,4,8854.710000000003,5288.010000000002
26719,U17286,35,-2134.21,23,12,7803.16,5668.95
26720,U27397,35,4514.489999999998,16,19,16520.23,21034.719999999998
26721,U19079,35,-77526.19,22,13,156254.95,78728.76000000001
26722,U41661,35,-49645.84,26,9,2591441.8,2541795.96
26723,U25786,35,2103.1499999999996,25,10,27640.44,29743.589999999997
26724,U35277,35,-927.380000000001,25,10,69711.27,68783.89
26725,U13428,35,14909.249999999956,25,10,847103.5599999999,862012.8099999999
26726,U33698,35,-31793.970000000005,27,8,50839.94,19045.969999999998
26727,U43124,35,10378.16,18,17,31095.030000000002,41473.19
26728,U27338,35,-349460.91,24,11,402943.4,53482.49000000005
26729,U22752,35,9357.57,27,8,11604.56,20962.129999999997
26730,U40630,35,3602.0600000000013,25,10,32482.549999999996,36084.61
26731,U12118,35,-7154.07,27,8,14231.859999999999,7077.789999999999
26732,U37784,35,5500.37,18,17,25905.210000000003,31405.58
26733,U9646,35,-1028.2199999999998,32,3,1549.45,521.2300000000002
26734,U19186,35,-94708.71999999999,26,9,128380.29,33671.57000000001
26735,U25469,35,72566.68,29,6,96366.19,168932.87
26736,U31901,35,-0.019999999997235562,31,4,12701.29,12701.270000000004
26737,U761850,35,-2396.4799999999996,20,15,4268.65,1872.17
26738,U39614,35,11535.019999999997,22,13,44378.67,55913.689999999995
26739,U1200003,35,33.669999999997984,18,17,31351.890000000003,31385.56
26740,U28524,35,29076.47,21,14,111422.01000000001,140498.48
26741,U9229,35,428.4500000000003,24,11,1118.81,1547.2600000000002
26742,U19004,35,1268253.3399999999,20,15,143668.93000000002,1411922.2699999998
26743,U39203,35,8209.53,23,12,12913.060000000001,21122.590000000004
26744,U28865,35,1242.6599999999944,23,12,619146.2100000001,620388.8700000001
26745,U40287,35,752.1300000000001,24,11,23026.04,23778.170000000002
26746,U10783,35,11804.409999999996,15,20,128687.54,140491.94999999998
26747,U25116,35,2371.8600000000006,26,9,38595.899999999994,40967.759999999995
26748,U27623,35,-1985.3399999999988,20,15,31738.95999999999,29753.619999999988
26749,U37271,35,-6931.740000000003,21,14,275545.69000000006,268613.95000000007
26750,U9992,35,-34677.5,31,4,38700.78,4023.279999999999
26751,U31378,35,17.799999999997226,17,18,69741.08,69758.88
26752,U36137,35,8736.759999999997,26,9,10749.039999999999,19485.799999999996
26753,U13064,35,7106.249999999998,16,19,118537.92000000001,125644.17000000001
26754,U28475,35,7832.530000000006,21,14,193636.65,201469.18
26755,U41476,35,19362.890000000003,19,16,59163.53,78526.42
26756,U40289,35,2596.41,23,12,24609.36,27205.77
26757,U36478,35,12823.8,29,6,21624.88,34448.68
26758,U42549,35,481.4599999999991,31,4,37674.85,38156.31
26759,U35688,35,1418.6000000000006,29,6,7565.3200000000015,8983.920000000002
26760,U26473,35,123068.63999999997,15,20,352145.1,475213.73999999993
26761,U29273,35,398.53999999999905,20,15,23055.82,23454.36
26762,U32342,35,-272.48000000000025,25,10,40574.58,40302.1
26763,U788301,35,-8854.4,31,4,11904.72,3050.3199999999997
26764,U18999,35,457.2800000000002,24,11,14856.02,15313.300000000001
26765,U34107,35,23801.15,23,12,85330.23999999999,109131.38999999998
26766,U22077,35,1319.050000000003,21,14,572751.12,574070.17
26767,U19625,35,-47.869999999998505,29,6,9423.979999999998,9376.109999999999
26768,U19587,35,-962.7400000000009,23,12,22846.670000000002,21883.93
26769,U14144,35,-43166.53,26,9,244567.89999999997,201401.36999999997
26770,U32166,35,274075.63,10,25,12000.0,286075.63
26771,U10408,35,-66.24000000000024,20,15,17986.519999999997,17920.279999999995
26772,U11836,35,-1511.4299999999998,33,2,1514.5899999999997,3.1599999999998545
26773,U14994,35,31833.899999999892,18,17,4284900.16,4316734.06
26774,U19769,35,6944.239999999999,22,13,48405.92,55350.159999999996
26775,U43391,35,-891.4899999999998,28,7,9092.53,8201.04
26776,U25734,35,-28677.280000000002,28,7,54888.45999999999,26211.17999999999
26777,U34333,35,4837.579999999999,18,17,41106.39,45943.97
26778,U13888,35,37525.2,21,14,186730.71000000002,224255.91000000003
26779,U26804,35,-120.56999999999984,33,2,9073.57,8953.0
26780,U11037,35,68442.15999999999,25,10,33917.97,102360.12999999999
26781,U43493,35,5160.429999999998,24,11,72148.68,77309.10999999999
26782,U9668,35,-1153252.8599999999,27,8,6796726.550000001,5643473.690000001
26783,U38745,35,131942.99,13,22,509953.64,641896.63
26784,U20303,35,-3093.710000000001,23,12,27049.11,23955.4
26785,U35118,35,-24599.290000000008,27,8,114862.53,90263.23999999999
